"date","value","group"
"2013-09-09",0.988235294117647,0.93811420038943
"2013-09-10",0.988372093023256,0.954756711640233
"2013-09-11",0.988372093023256,0.962991366679336
"2013-09-12",0.988372093023256,0.963669482975571
"2013-09-13",1,0.959276704283587
"2013-09-16",0.988505747126437,0.956969351976575
"2013-09-17",0.988505747126437,0.962907168975014
"2013-09-18",1,0.964574584093264
"2013-09-19",0.942528735632184,0.960860957164563
"2013-09-20",0.988505747126437,0.954661063850416
"2013-09-23",0.988505747126437,0.952377150356713
"2013-09-24",0.988505747126437,0.959469086460484
"2013-09-25",0.977011494252874,0.96318141814511
"2013-09-26",0.976744186046512,0.961372009299906
"2013-09-27",0.988372093023256,0.955257136425515
"2013-09-30",0.953488372093023,0.955938631283486
"2013-10-01",0.953488372093023,0.963901098998803
"2013-10-02",0.953488372093023,0.96623039339737
"2013-10-03",0.976744186046512,0.965245205606896
"2013-10-04",0.953488372093023,0.958977712705958
"2013-10-07",0.906976744186046,0.954089582680469
"2013-10-08",0.942528735632184,0.964982246427326
"2013-10-09",0.942528735632184,0.966644096736132
"2013-10-10",0.931034482758621,0.959344121127943
"2013-10-11",0.942528735632184,0.951676454872291
"2013-10-15",0.908045977011494,0.907323776422585
"2013-10-16",0.919540229885057,0.951282981264259
"2013-10-17",0.954022988505747,0.960161472065474
"2013-10-18",0.931034482758621,0.955230880465188
"2013-10-21",0.977011494252874,0.951076608616617
"2013-10-22",0.977011494252874,0.959344513306094
"2013-10-23",0.954022988505747,0.959992180381419
"2013-10-24",1,0.95791877743121
"2013-10-25",0.954022988505747,0.944724388972285
"2013-10-28",0.954022988505747,0.947170764241481
"2013-10-29",0.896551724137931,0.956388614405886
"2013-10-30",0.96551724137931,0.959599052983789
"2013-10-31",0.96551724137931,0.922673107342599
"2013-11-01",0.954022988505747,0.920566436211058
"2013-11-04",0.977011494252874,0.948835871999208
"2013-11-06",0.96551724137931,0.962384347622096
"2013-11-07",0.96551724137931,0.960275694786556
"2013-11-08",0.954022988505747,0.952992876345617
"2013-11-12",0.96551724137931,0.941009711744305
"2013-11-13",0.943181818181818,0.949416204830632
"2013-11-14",0.886363636363636,0.863085779658291
"2013-11-15",0.954545454545455,0.949944807741017
"2013-11-18",0.988636363636364,0.946856053008982
"2013-11-19",0.977272727272727,0.956940156769018
"2013-11-20",0.988636363636364,0.956811213541665
"2013-11-21",0.977272727272727,0.95455932406236
